timestamp;nh3;co;no2;dust;uv;temp;press;hum;alt;ws;wd;
80;1022;1021;1018;846;1023;21.02;1021.51;-68.55;22.22;0.00;308;
81;1021;1021;1022;847;1023;21.01;1021.49;-68.38;22.32;0.00;307;
82;1019;1021;1021;847;1023;20.99;1021.51;-68.54;22.37;1.56;307;
83;1022;1021;1021;848;1023;20.99;1021.52;-68.63;22.50;0.00;307;
84;1019;1020;1021;847;1023;20.97;1021.52;-68.61;22.61;0.00;307;
85;1021;1019;1018;846;1023;20.96;1021.53;-68.69;22.60;1.56;307;
86;1021;1022;1018;844;1023;20.95;1021.53;-68.67;22.66;2.89;307;
87;1021;1021;1019;847;1023;20.94;1021.51;-68.52;22.75;1.56;307;
88;1018;1021;1021;844;1023;20.92;1021.52;-68.61;22.59;1.56;307;
89;1021;1019;1021;847;1023;20.90;1021.49;-68.35;22.64;10.22;306;
90;1018;1018;1022;847;1023;20.86;1021.47;-68.25;22.58;7.56;307;
91;1020;1021;1018;848;1023;20.84;1021.46;-68.17;22.59;6.00;307;
92;1021;1018;1022;845;1023;20.80;1021.51;-68.55;22.51;10.22;556;
93;1019;1021;1020;844;1023;20.78;1021.47;-68.22;22.39;4.44;556;
94;1022;1022;1021;844;1023;20.80;1021.50;-68.43;22.40;4.44;92;
95;1022;1023;1023;848;1023;20.80;1021.53;-68.72;22.42;4.44;307;
96;1021;1018;1022;846;1023;20.76;1021.48;-68.29;22.48;3.11;308;
97;1021;1021;1021;847;1023;20.79;1021.52;-68.63;22.62;3.11;556;
98;1022;1019;1019;847;1023;20.78;1021.49;-68.37;22.62;1.56;264;
99;1021;1018;1021;847;1023;20.78;1021.50;-68.46;22.75;4.44;555;
100;1022;1021;1018;846;1023;20.77;1021.48;-68.33;22.80;3.11;307;
