timestamp;nh3;co;no2;dust;uv;temp;press;hum;alt;ws;wd;
47;1023;1020;1023;846;1023;28.31;1021.31;-66.91;17.30;1.33;22;
48;1022;1023;1023;849;1023;28.26;1021.29;-66.70;17.35;2.67;21;
49;1020;1023;1022;849;1023;28.22;1021.28;-66.68;17.43;1.56;92;
50;1023;1020;1023;849;1023;28.19;1021.28;-66.67;18.01;4.00;21;
51;1021;1023;1023;849;1023;28.15;1021.29;-66.70;18.20;5.33;21;
52;1023;1023;1023;846;1023;28.06;1021.25;-66.39;17.75;5.33;20;
53;1023;1023;1020;848;1023;28.02;1021.27;-66.53;17.72;5.56;22;
54;1023;1020;1023;846;1023;27.87;1021.26;-66.46;17.47;6.44;-1;
55;1023;1023;1023;848;1023;27.80;1021.28;-66.64;17.67;8.44;93;
56;1023;1023;1023;848;1023;27.68;1021.26;-66.50;17.50;6.89;94;
57;1020;1022;1023;848;1023;27.73;1021.25;-66.43;17.82;4.67;92;
58;1023;1022;1023;849;1023;27.64;1021.28;-66.62;17.73;5.78;93;
59;1023;1023;1022;849;1023;27.67;1021.30;-66.80;18.29;6.00;93;
60;1023;1020;1022;848;1023;27.69;1021.30;-66.78;18.87;10.22;681;
61;1023;1023;1023;849;1023;27.69;1021.28;-66.68;18.79;7.33;307;
62;1021;1018;1020;847;1023;27.69;1021.29;-66.73;18.63;6.22;174;
63;1020;1023;1023;849;1023;27.69;1021.28;-66.61;18.46;2.89;22;
64;1023;1023;1023;848;1023;27.69;1021.28;-66.63;18.48;2.89;21;
65;1022;1023;1022;849;1023;27.68;1021.27;-66.60;18.43;1.56;20;
66;1023;1021;1023;849;1023;27.68;1021.24;-66.34;18.81;4.67;21;
67;1021;1022;1022;847;1023;27.68;1021.27;-66.53;18.90;7.33;309;
68;1023;1022;1023;849;1023;27.68;1021.25;-66.39;18.68;8.89;93;
69;1023;1022;1023;846;1023;27.64;1021.29;-66.76;17.96;8.89;21;
70;1020;1023;1023;848;1023;27.58;1021.26;-66.48;17.90;7.56;173;
71;1023;1023;1023;849;1023;27.66;1021.30;-66.78;18.59;7.33;174;
72;1023;1021;1022;846;1023;27.67;1021.28;-66.64;18.29;4.44;21;
73;1023;1023;1022;849;1023;27.69;1021.28;-66.67;18.50;3.11;22;
74;1022;1023;1023;849;1023;27.69;1021.29;-66.69;18.40;4.44;93;
75;1023;1022;1022;849;1023;27.72;1021.26;-66.45;18.60;4.22;93;
76;1023;1023;1020;849;1023;27.73;1021.27;-66.60;18.48;3.11;93;
77;1023;1023;1023;846;1023;27.75;1021.28;-66.64;18.61;3.11;93;
78;1020;1023;1023;846;1023;27.76;1021.25;-66.41;18.43;1.56;92;
79;1023;1020;1023;848;1023;27.77;1021.29;-66.69;18.90;1.78;93;
80;1023;1022;1022;849;1023;27.76;1021.29;-66.71;19.10;1.56;20;
81;1023;1022;1020;849;1023;27.76;1021.26;-66.45;18.82;3.11;173;
82;1023;1023;1023;849;1023;27.76;1021.28;-66.68;19.10;3.11;173;
83;1023;1023;1023;847;1023;27.75;1021.29;-66.73;19.19;3.11;174;
84;1023;1023;1023;848;1023;27.74;1021.28;-66.66;19.26;3.11;139;
85;1014;1018;1018;844;1023;27.73;1021.29;-66.70;19.18;4.67;140;
86;1022;1023;1023;849;1023;27.71;1021.28;-66.65;19.28;7.33;173;
87;1023;1022;1022;849;1023;27.70;1021.28;-66.68;19.35;6.00;173;
88;1022;1023;1023;849;1023;27.67;1021.27;-66.52;19.29;4.67;173;
89;1020;1023;1023;849;1023;27.66;1021.30;-66.80;19.38;3.11;93;
90;1023;1023;1023;849;1023;27.61;1021.28;-66.62;19.04;3.11;94;
91;1019;1023;1023;849;1023;27.60;1021.26;-66.51;19.37;7.33;92;
92;1023;1022;1022;849;1023;27.56;1021.27;-66.53;19.22;10.22;21;
93;1022;1023;1023;848;1023;27.51;1021.25;-66.40;18.90;6.00;93;
94;1022;1023;1023;849;1023;27.40;1021.23;-66.25;18.70;3.11;47;
95;1023;1023;1022;849;1023;27.43;1021.22;-66.19;19.08;3.11;47;
96;1023;1022;1022;848;1023;27.37;1021.24;-66.29;18.78;3.11;93;
97;1023;1022;1023;849;1023;27.35;1021.22;-66.16;19.25;2.89;93;
98;1022;1023;1023;849;1023;27.31;1021.25;-66.41;19.26;2.89;92;
99;1023;1022;1023;849;1023;27.22;1021.24;-66.32;18.78;3.11;93;
